source,target,news_id
fake_news_050_t00027,fake_news_050_t00020,fake_news_050
fake_news_050_t00027,fake_news_050_t00009,fake_news_050
fake_news_050_t00008,fake_news_050_t00005,fake_news_050
fake_news_050_t00008,fake_news_050_t00011,fake_news_050
fake_news_050_t00017,fake_news_050_t00014,fake_news_050
fake_news_050_t00017,fake_news_050_t00007,fake_news_050
fake_news_050_t00023,fake_news_050_t00006,fake_news_050
fake_news_050_t00023,fake_news_050_t00013,fake_news_050
fake_news_050_t00019,fake_news_050_t00016,fake_news_050
fake_news_050_t00019,fake_news_050_t00012,fake_news_050
fake_news_050_t00024,fake_news_050_t00021,fake_news_050
fake_news_050_t00024,fake_news_050_t00022,fake_news_050
fake_news_050_t00001,fake_news_050_t00003,fake_news_050
fake_news_050_t00001,fake_news_050_t00010,fake_news_050
fake_news_050_t00015,fake_news_050_t00016,fake_news_050
fake_news_050_t00008,fake_news_050_t00017,fake_news_050
fake_news_050_t00002,fake_news_050_t00025,fake_news_050
fake_news_050_t00008,fake_news_050_t00026,fake_news_050
fake_news_051_t00000,fake_news_051_t00153,fake_news_051
fake_news_051_t00000,fake_news_051_t00105,fake_news_051
fake_news_051_t00153,fake_news_051_t00034,fake_news_051
fake_news_051_t00153,fake_news_051_t00064,fake_news_051
fake_news_051_t00153,fake_news_051_t00124,fake_news_051
fake_news_051_t00105,fake_news_051_t00103,fake_news_051
fake_news_051_t00034,fake_news_051_t00011,fake_news_051
fake_news_051_t00034,fake_news_051_t00069,fake_news_051
fake_news_051_t00064,fake_news_051_t00161,fake_news_051
fake_news_051_t00064,fake_news_051_t00054,fake_news_051
fake_news_051_t00124,fake_news_051_t00100,fake_news_051
fake_news_051_t00124,fake_news_051_t00182,fake_news_051
fake_news_051_t00124,fake_news_051_t00116,fake_news_051
fake_news_051_t00124,fake_news_051_t00059,fake_news_051
fake_news_051_t00103,fake_news_051_t00012,fake_news_051
fake_news_051_t00103,fake_news_051_t00104,fake_news_051
fake_news_051_t00103,fake_news_051_t00094,fake_news_051
fake_news_051_t00011,fake_news_051_t00126,fake_news_051
fake_news_051_t00011,fake_news_051_t00092,fake_news_051
fake_news_051_t00069,fake_news_051_t00102,fake_news_051
fake_news_051_t00161,fake_news_051_t00160,fake_news_051
fake_news_051_t00161,fake_news_051_t00178,fake_news_051
fake_news_051_t00054,fake_news_051_t00078,fake_news_051
fake_news_051_t00100,fake_news_051_t00177,fake_news_051
fake_news_051_t00100,fake_news_051_t00079,fake_news_051
fake_news_051_t00182,fake_news_051_t00029,fake_news_051
fake_news_051_t00116,fake_news_051_t00027,fake_news_051
fake_news_051_t00059,fake_news_051_t00015,fake_news_051
fake_news_051_t00059,fake_news_051_t00099,fake_news_051
fake_news_051_t00012,fake_news_051_t00138,fake_news_051
fake_news_051_t00104,fake_news_051_t00050,fake_news_051
fake_news_051_t00094,fake_news_051_t00002,fake_news_051
fake_news_051_t00094,fake_news_051_t00065,fake_news_051
fake_news_051_t00126,fake_news_051_t00091,fake_news_051
fake_news_051_t00092,fake_news_051_t00055,fake_news_051
fake_news_051_t00102,fake_news_051_t00081,fake_news_051
fake_news_051_t00102,fake_news_051_t00170,fake_news_051
fake_news_051_t00160,fake_news_051_t00191,fake_news_051
fake_news_051_t00178,fake_news_051_t00127,fake_news_051
fake_news_051_t00078,fake_news_051_t00044,fake_news_051
fake_news_051_t00177,fake_news_051_t00139,fake_news_051
fake_news_051_t00079,fake_news_051_t00053,fake_news_051
fake_news_051_t00029,fake_news_051_t00004,fake_news_051
fake_news_051_t00027,fake_news_051_t00130,fake_news_051
fake_news_051_t00015,fake_news_051_t00128,fake_news_051
fake_news_051_t00099,fake_news_051_t00068,fake_news_051
fake_news_051_t00138,fake_news_051_t00025,fake_news_051
fake_news_051_t00050,fake_news_051_t00093,fake_news_051
fake_news_051_t00002,fake_news_051_t00113,fake_news_051
fake_news_051_t00065,fake_news_051_t00097,fake_news_051
fake_news_051_t00091,fake_news_051_t00076,fake_news_051
fake_news_051_t00055,fake_news_051_t00040,fake_news_051
fake_news_051_t00081,fake_news_051_t00171,fake_news_051
fake_news_051_t00170,fake_news_051_t00070,fake_news_051
fake_news_051_t00191,fake_news_051_t00077,fake_news_051
fake_news_051_t00127,fake_news_051_t00107,fake_news_051
fake_news_051_t00044,fake_news_051_t00028,fake_news_051
fake_news_051_t00139,fake_news_051_t00075,fake_news_051
fake_news_051_t00053,fake_news_051_t00121,fake_news_051
fake_news_051_t00004,fake_news_051_t00030,fake_news_051
fake_news_051_t00130,fake_news_051_t00146,fake_news_051
fake_news_051_t00128,fake_news_051_t00019,fake_news_051
fake_news_051_t00068,fake_news_051_t00083,fake_news_051
fake_news_051_t00025,fake_news_051_t00144,fake_news_051
fake_news_051_t00093,fake_news_051_t00143,fake_news_051
fake_news_051_t00113,fake_news_051_t00123,fake_news_051
fake_news_051_t00097,fake_news_051_t00101,fake_news_051
fake_news_051_t00053,fake_news_051_t00144,fake_news_051
fake_news_051_t00011,fake_news_051_t00050,fake_news_051
fake_news_051_t00107,fake_news_051_t00128,fake_news_051
fake_news_051_t00050,fake_news_051_t00182,fake_news_051
fake_news_051_t00065,fake_news_051_t00059,fake_news_051
fake_news_051_t00070,fake_news_051_t00127,fake_news_051
fake_news_051_t00099,fake_news_051_t00075,fake_news_051
fake_news_051_t00012,fake_news_051_t00105,fake_news_051
fake_news_051_t00123,fake_news_051_t00025,fake_news_051
fake_news_051_t00177,fake_news_051_t00070,fake_news_051
fake_news_052_t00000,fake_news_052_t00010,fake_news_052
fake_news_052_t00000,fake_news_052_t00014,fake_news_052
fake_news_052_t00000,fake_news_052_t00007,fake_news_052
fake_news_052_t00000,fake_news_052_t00008,fake_news_052
fake_news_052_t00000,fake_news_052_t00011,fake_news_052
fake_news_052_t00000,fake_news_052_t00017,fake_news_052
fake_news_052_t00000,fake_news_052_t00013,fake_news_052
fake_news_052_t00010,fake_news_052_t00018,fake_news_052
fake_news_052_t00014,fake_news_052_t00003,fake_news_052
fake_news_052_t00014,fake_news_052_t00020,fake_news_052
fake_news_052_t00007,fake_news_052_t00001,fake_news_052
fake_news_052_t00007,fake_news_052_t00015,fake_news_052
fake_news_052_t00007,fake_news_052_t00012,fake_news_052
fake_news_052_t00008,fake_news_052_t00009,fake_news_052
fake_news_052_t00008,fake_news_052_t00002,fake_news_052
fake_news_052_t00011,fake_news_052_t00016,fake_news_052
fake_news_052_t00011,fake_news_052_t00006,fake_news_052
fake_news_052_t00017,fake_news_052_t00004,fake_news_052
fake_news_052_t00013,fake_news_052_t00019,fake_news_052
fake_news_052_t00018,fake_news_052_t00005,fake_news_052
fake_news_052_t00018,fake_news_052_t00021,fake_news_052
fake_news_052_t00014,fake_news_052_t00010,fake_news_052
fake_news_052_t00019,fake_news_052_t00018,fake_news_052
fake_news_052_t00010,fake_news_052_t00020,fake_news_052
fake_news_053_t00000,fake_news_053_t00027,fake_news_053
fake_news_053_t00027,fake_news_053_t00019,fake_news_053
fake_news_053_t00019,fake_news_053_t00029,fake_news_053
fake_news_053_t00029,fake_news_053_t00016,fake_news_053
fake_news_053_t00016,fake_news_053_t00007,fake_news_053
fake_news_053_t00007,fake_news_053_t00033,fake_news_053
fake_news_053_t00033,fake_news_053_t00007,fake_news_053
fake_news_054_t00000,fake_news_054_t00027,fake_news_054
fake_news_054_t00000,fake_news_054_t00035,fake_news_054
fake_news_054_t00000,fake_news_054_t00062,fake_news_054
fake_news_054_t00000,fake_news_054_t00006,fake_news_054
fake_news_054_t00027,fake_news_054_t00051,fake_news_054
fake_news_054_t00035,fake_news_054_t00050,fake_news_054
fake_news_054_t00035,fake_news_054_t00049,fake_news_054
fake_news_054_t00062,fake_news_054_t00059,fake_news_054
fake_news_054_t00006,fake_news_054_t00014,fake_news_054
fake_news_054_t00006,fake_news_054_t00005,fake_news_054
fake_news_054_t00006,fake_news_054_t00042,fake_news_054
fake_news_054_t00006,fake_news_054_t00065,fake_news_054
fake_news_054_t00051,fake_news_054_t00008,fake_news_054
fake_news_054_t00051,fake_news_054_t00058,fake_news_054
fake_news_054_t00050,fake_news_054_t00025,fake_news_054
fake_news_054_t00049,fake_news_054_t00012,fake_news_054
fake_news_054_t00049,fake_news_054_t00018,fake_news_054
fake_news_054_t00059,fake_news_054_t00032,fake_news_054
fake_news_054_t00014,fake_news_054_t00021,fake_news_054
fake_news_054_t00014,fake_news_054_t00010,fake_news_054
fake_news_054_t00005,fake_news_054_t00068,fake_news_054
fake_news_054_t00042,fake_news_054_t00026,fake_news_054
fake_news_054_t00042,fake_news_054_t00055,fake_news_054
fake_news_054_t00042,fake_news_054_t00056,fake_news_054
fake_news_054_t00065,fake_news_054_t00044,fake_news_054
fake_news_054_t00065,fake_news_054_t00036,fake_news_054
fake_news_054_t00008,fake_news_054_t00015,fake_news_054
fake_news_054_t00008,fake_news_054_t00004,fake_news_054
fake_news_054_t00008,fake_news_054_t00034,fake_news_054
fake_news_054_t00058,fake_news_054_t00057,fake_news_054
fake_news_054_t00058,fake_news_054_t00071,fake_news_054
fake_news_054_t00025,fake_news_054_t00007,fake_news_054
fake_news_054_t00012,fake_news_054_t00013,fake_news_054
fake_news_054_t00012,fake_news_054_t00023,fake_news_054
fake_news_054_t00018,fake_news_054_t00048,fake_news_054
fake_news_054_t00032,fake_news_054_t00041,fake_news_054
fake_news_054_t00021,fake_news_054_t00011,fake_news_054
fake_news_054_t00021,fake_news_054_t00017,fake_news_054
fake_news_054_t00010,fake_news_054_t00043,fake_news_054
fake_news_054_t00068,fake_news_054_t00073,fake_news_054
fake_news_054_t00068,fake_news_054_t00061,fake_news_054
fake_news_054_t00068,fake_news_054_t00045,fake_news_054
fake_news_054_t00026,fake_news_054_t00074,fake_news_054
fake_news_054_t00026,fake_news_054_t00064,fake_news_054
fake_news_054_t00055,fake_news_054_t00069,fake_news_054
fake_news_054_t00055,fake_news_054_t00001,fake_news_054
fake_news_054_t00056,fake_news_054_t00076,fake_news_054
fake_news_054_t00056,fake_news_054_t00067,fake_news_054
fake_news_054_t00044,fake_news_054_t00022,fake_news_054
fake_news_054_t00036,fake_news_054_t00066,fake_news_054
fake_news_054_t00015,fake_news_054_t00040,fake_news_054
fake_news_054_t00004,fake_news_054_t00029,fake_news_054
fake_news_054_t00034,fake_news_054_t00020,fake_news_054
fake_news_054_t00057,fake_news_054_t00031,fake_news_054
fake_news_054_t00071,fake_news_054_t00046,fake_news_054
fake_news_054_t00007,fake_news_054_t00030,fake_news_054
fake_news_054_t00013,fake_news_054_t00028,fake_news_054
fake_news_054_t00023,fake_news_054_t00060,fake_news_054
fake_news_054_t00048,fake_news_054_t00052,fake_news_054
fake_news_054_t00041,fake_news_054_t00009,fake_news_054
fake_news_054_t00011,fake_news_054_t00053,fake_news_054
fake_news_054_t00017,fake_news_054_t00072,fake_news_054
fake_news_054_t00043,fake_news_054_t00002,fake_news_054
fake_news_054_t00073,fake_news_054_t00016,fake_news_054
fake_news_054_t00061,fake_news_054_t00038,fake_news_054
fake_news_054_t00045,fake_news_054_t00024,fake_news_054
fake_news_054_t00074,fake_news_054_t00054,fake_news_054
fake_news_054_t00064,fake_news_054_t00047,fake_news_054
fake_news_054_t00069,fake_news_054_t00075,fake_news_054
fake_news_054_t00001,fake_news_054_t00063,fake_news_054
fake_news_054_t00076,fake_news_054_t00003,fake_news_054
fake_news_054_t00067,fake_news_054_t00019,fake_news_054
fake_news_054_t00022,fake_news_054_t00033,fake_news_054
fake_news_054_t00066,fake_news_054_t00039,fake_news_054
fake_news_054_t00066,fake_news_054_t00070,fake_news_054
fake_news_054_t00040,fake_news_054_t00037,fake_news_054
fake_news_054_t00002,fake_news_054_t00001,fake_news_054
fake_news_054_t00037,fake_news_054_t00047,fake_news_054
fake_news_054_t00031,fake_news_054_t00074,fake_news_054
fake_news_054_t00017,fake_news_054_t00038,fake_news_054
fake_news_054_t00075,fake_news_054_t00028,fake_news_054
fake_news_054_t00039,fake_news_054_t00014,fake_news_054
fake_news_054_t00043,fake_news_054_t00073,fake_news_054
fake_news_054_t00055,fake_news_054_t00072,fake_news_054
fake_news_054_t00005,fake_news_054_t00072,fake_news_054
fake_news_054_t00064,fake_news_054_t00070,fake_news_054
fake_news_054_t00055,fake_news_054_t00075,fake_news_054
fake_news_055_t00000,fake_news_055_t00037,fake_news_055
fake_news_055_t00000,fake_news_055_t00064,fake_news_055
fake_news_055_t00037,fake_news_055_t00035,fake_news_055
fake_news_055_t00064,fake_news_055_t00034,fake_news_055
fake_news_055_t00064,fake_news_055_t00091,fake_news_055
fake_news_055_t00035,fake_news_055_t00089,fake_news_055
fake_news_055_t00034,fake_news_055_t00031,fake_news_055
fake_news_055_t00034,fake_news_055_t00058,fake_news_055
fake_news_055_t00034,fake_news_055_t00032,fake_news_055
fake_news_055_t00034,fake_news_055_t00024,fake_news_055
fake_news_055_t00034,fake_news_055_t00069,fake_news_055
fake_news_055_t00034,fake_news_055_t00084,fake_news_055
fake_news_055_t00091,fake_news_055_t00057,fake_news_055
fake_news_055_t00091,fake_news_055_t00027,fake_news_055
fake_news_055_t00091,fake_news_055_t00077,fake_news_055
fake_news_055_t00089,fake_news_055_t00033,fake_news_055
fake_news_055_t00089,fake_news_055_t00011,fake_news_055
fake_news_055_t00089,fake_news_055_t00042,fake_news_055
fake_news_055_t00031,fake_news_055_t00047,fake_news_055
fake_news_055_t00031,fake_news_055_t00072,fake_news_055
fake_news_055_t00031,fake_news_055_t00087,fake_news_055
fake_news_055_t00058,fake_news_055_t00021,fake_news_055
fake_news_055_t00032,fake_news_055_t00080,fake_news_055
fake_news_055_t00024,fake_news_055_t00073,fake_news_055
fake_news_055_t00069,fake_news_055_t00078,fake_news_055
fake_news_055_t00069,fake_news_055_t00083,fake_news_055
fake_news_055_t00084,fake_news_055_t00049,fake_news_055
fake_news_055_t00057,fake_news_055_t00048,fake_news_055
fake_news_055_t00057,fake_news_055_t00043,fake_news_055
fake_news_055_t00057,fake_news_055_t00090,fake_news_055
fake_news_055_t00027,fake_news_055_t00025,fake_news_055
fake_news_055_t00027,fake_news_055_t00056,fake_news_055
fake_news_055_t00077,fake_news_055_t00041,fake_news_055
fake_news_055_t00077,fake_news_055_t00013,fake_news_055
fake_news_055_t00033,fake_news_055_t00039,fake_news_055
fake_news_055_t00011,fake_news_055_t00022,fake_news_055
fake_news_055_t00011,fake_news_055_t00060,fake_news_055
fake_news_055_t00042,fake_news_055_t00063,fake_news_055
fake_news_055_t00047,fake_news_055_t00038,fake_news_055
fake_news_055_t00072,fake_news_055_t00075,fake_news_055
fake_news_055_t00087,fake_news_055_t00059,fake_news_055
fake_news_055_t00087,fake_news_055_t00004,fake_news_055
fake_news_055_t00021,fake_news_055_t00045,fake_news_055
fake_news_055_t00080,fake_news_055_t00036,fake_news_055
fake_news_055_t00080,fake_news_055_t00062,fake_news_055
fake_news_055_t00073,fake_news_055_t00054,fake_news_055
fake_news_055_t00073,fake_news_055_t00081,fake_news_055
fake_news_055_t00073,fake_news_055_t00050,fake_news_055
fake_news_055_t00078,fake_news_055_t00023,fake_news_055
fake_news_055_t00083,fake_news_055_t00074,fake_news_055
fake_news_055_t00049,fake_news_055_t00001,fake_news_055
fake_news_055_t00048,fake_news_055_t00012,fake_news_055
fake_news_055_t00048,fake_news_055_t00018,fake_news_055
fake_news_055_t00043,fake_news_055_t00076,fake_news_055
fake_news_055_t00090,fake_news_055_t00020,fake_news_055
fake_news_055_t00025,fake_news_055_t00082,fake_news_055
fake_news_055_t00056,fake_news_055_t00009,fake_news_055
fake_news_055_t00056,fake_news_055_t00046,fake_news_055
fake_news_055_t00041,fake_news_055_t00068,fake_news_055
fake_news_055_t00013,fake_news_055_t00086,fake_news_055
fake_news_055_t00013,fake_news_055_t00003,fake_news_055
fake_news_055_t00039,fake_news_055_t00002,fake_news_055
fake_news_055_t00022,fake_news_055_t00007,fake_news_055
fake_news_055_t00060,fake_news_055_t00029,fake_news_055
fake_news_055_t00063,fake_news_055_t00028,fake_news_055
fake_news_055_t00038,fake_news_055_t00030,fake_news_055
fake_news_055_t00075,fake_news_055_t00016,fake_news_055
fake_news_055_t00059,fake_news_055_t00071,fake_news_055
fake_news_055_t00004,fake_news_055_t00008,fake_news_055
fake_news_055_t00045,fake_news_055_t00055,fake_news_055
fake_news_055_t00036,fake_news_055_t00010,fake_news_055
fake_news_055_t00062,fake_news_055_t00052,fake_news_055
fake_news_055_t00054,fake_news_055_t00005,fake_news_055
fake_news_055_t00081,fake_news_055_t00085,fake_news_055
fake_news_055_t00050,fake_news_055_t00019,fake_news_055
fake_news_055_t00023,fake_news_055_t00065,fake_news_055
fake_news_055_t00074,fake_news_055_t00066,fake_news_055
fake_news_055_t00001,fake_news_055_t00017,fake_news_055
fake_news_055_t00012,fake_news_055_t00053,fake_news_055
fake_news_055_t00018,fake_news_055_t00088,fake_news_055
fake_news_055_t00076,fake_news_055_t00061,fake_news_055
fake_news_055_t00020,fake_news_055_t00040,fake_news_055
fake_news_055_t00082,fake_news_055_t00070,fake_news_055
fake_news_055_t00009,fake_news_055_t00079,fake_news_055
fake_news_055_t00046,fake_news_055_t00014,fake_news_055
fake_news_055_t00068,fake_news_055_t00067,fake_news_055
fake_news_055_t00086,fake_news_055_t00026,fake_news_055
fake_news_055_t00003,fake_news_055_t00092,fake_news_055
fake_news_055_t00078,fake_news_055_t00039,fake_news_055
fake_news_055_t00057,fake_news_055_t00066,fake_news_055
fake_news_055_t00085,fake_news_055_t00083,fake_news_055
fake_news_055_t00075,fake_news_055_t00046,fake_news_055
fake_news_055_t00000,fake_news_055_t00039,fake_news_055
fake_news_055_t00013,fake_news_055_t00034,fake_news_055
fake_news_055_t00042,fake_news_055_t00046,fake_news_055
fake_news_055_t00027,fake_news_055_t00047,fake_news_055
fake_news_055_t00007,fake_news_055_t00040,fake_news_055
fake_news_055_t00063,fake_news_055_t00016,fake_news_055
fake_news_055_t00025,fake_news_055_t00072,fake_news_055
fake_news_055_t00020,fake_news_055_t00070,fake_news_055
fake_news_055_t00056,fake_news_055_t00074,fake_news_055
fake_news_056_t00000,fake_news_056_t00005,fake_news_056
fake_news_056_t00000,fake_news_056_t00001,fake_news_056
fake_news_056_t00000,fake_news_056_t00009,fake_news_056
fake_news_056_t00000,fake_news_056_t00006,fake_news_056
fake_news_056_t00000,fake_news_056_t00010,fake_news_056
fake_news_056_t00000,fake_news_056_t00002,fake_news_056
fake_news_056_t00005,fake_news_056_t00011,fake_news_056
fake_news_056_t00005,fake_news_056_t00007,fake_news_056
